State Name,County Name,Religious,Amusement/Real Estate
Mississippi,Union,82.0,20.0
Mississippi,Walthall,40.0,16.0
Mississippi,Warren,123.0,73.0
Mississippi,Washington,152.0,82.0
Mississippi,Wayne,49.0,12.0
Mississippi,Webster,30.0,0.0
Mississippi,Wilkinson,19.0,18.0
Mississippi,Winston,69.0,53.0
Mississippi,Yalobusha,34.0,8.0
Mississippi,Yazoo,45.0,31.0
Missouri,Adair,71.0,37.0
Missouri,Andrew,32.0,29.0
Missouri,Atchison,32.0,22.0
Missouri,Audrain,56.0,25.0
Missouri,Barry,94.0,48.0
Missouri,Barton,32.0,9.0
Missouri,Bates,52.0,18.0
Missouri,Benton,64.0,51.0
Missouri,Bollinger,18.0,0.0
Missouri,Boone,363.0,576.0
Missouri,Buchanan,212.0,167.0
Missouri,Butler,78.0,46.0
Missouri,Caldwell,28.0,8.0
Missouri,Callaway,78.0,58.0
Missouri,Camden,106.0,256.0
Missouri,Cape Girardeau,220.0,199.0
Missouri,Carroll,32.0,7.0
Missouri,Carter,10.0,0.0
Missouri,Cass,196.0,193.0
Missouri,Cedar,40.0,27.0
Missouri,Chariton,35.0,17.0
Missouri,Christian,161.0,223.0
Missouri,Clark,20.0,0.0
Missouri,Clay,391.0,689.0
Missouri,Clinton,34.0,48.0
Missouri,Cole,381.0,146.0
Missouri,Cooper,40.0,34.0
Missouri,Crawford,56.0,17.0
Missouri,Dade,23.0,14.0
Missouri,Dallas,26.0,31.0
Missouri,Daviess,14.0,10.0
Missouri,DeKalb,24.0,25.0
Missouri,Dent,38.0,20.0
Missouri,Douglas,30.0,13.0
Missouri,Dunklin,82.0,37.0
Missouri,Franklin,269.0,198.0
Missouri,Gasconade,53.0,19.0
Missouri,Gentry,20.0,9.0
Missouri,Greene,758.0,1038.0
Missouri,Grundy,53.0,21.0
Missouri,Harrison,15.0,10.0
Missouri,Henry,67.0,66.0
Missouri,Hickory,24.0,16.0
Missouri,Holt,16.0,12.0
Missouri,Howard,25.0,6.0
Missouri,Howell,108.0,94.0
Missouri,Iron,34.0,8.0
Missouri,Jackson,1620.0,1968.0
Missouri,Jasper,301.0,254.0
Missouri,Jefferson,319.0,385.0
Missouri,Johnson,109.0,81.0
Missouri,Knox,12.0,0.0
Missouri,Laclede,92.0,38.0
Missouri,Lafayette,100.0,62.0
Missouri,Lawrence,111.0,43.0
Missouri,Lewis,22.0,19.0
Missouri,Lincoln,81.0,84.0
Missouri,Linn,46.0,9.0
Missouri,Livingston,56.0,23.0
Missouri,Macon,31.0,27.0
Missouri,Madison,33.0,6.0
Missouri,Maries,30.0,12.0
Missouri,Marion,96.0,59.0
Missouri,McDonald,34.0,16.0
Missouri,Mercer,14.0,3.0
Missouri,Miller,52.0,109.0
Missouri,Mississippi,34.0,0.0
Missouri,Moniteau,52.0,20.0
Missouri,Monroe,18.0,8.0
Missouri,Montgomery,19.0,16.0
Missouri,Morgan,62.0,56.0
Missouri,New Madrid,46.0,10.0
Missouri,Newton,148.0,91.0
Missouri,Nodaway,66.0,40.0
Missouri,Oregon,7.0,13.0
Missouri,Osage,27.0,8.0
Missouri,Ozark,22.0,12.0
Missouri,Pemiscot,48.0,23.0
Missouri,Perry,51.0,30.0
Missouri,Pettis,95.0,66.0
Missouri,Phelps,118.0,67.0
Missouri,Pike,49.0,27.0
Missouri,Platte,176.0,370.0
Missouri,Polk,59.0,44.0
Missouri,Pulaski,91.0,71.0
Missouri,Putnam,6.0,13.0
Missouri,Ralls,20.0,18.0
Missouri,Randolph,73.0,30.0
Missouri,Ray,48.0,27.0
Missouri,Reynolds,24.0,0.0
Missouri,Ripley,38.0,0.0
Missouri,Saline,46.0,19.0
Missouri,Schuyler,14.0,0.0
Missouri,Scotland,22.0,6.0
Missouri,Scott,119.0,60.0
Missouri,Shannon,14.0,6.0
Missouri,Shelby,35.0,0.0
Missouri,St. Charles,423.0,1052.0
Missouri,St. Clair,26.0,0.0
Missouri,St. Francois,160.0,110.0
Missouri,St. Louis,1968.0,1942.0
Missouri,St. Louis city,948.0,823.0
Missouri,Statewide Missouri,8.0,3.0
Missouri,Ste. Genevieve,50.0,14.0
Missouri,Stoddard,82.0,46.0
Missouri,Stone,101.0,82.0
Missouri,Sullivan,26.0,0.0
Missouri,Taney,160.0,418.0
Missouri,Texas,64.0,15.0
Missouri,Vernon,53.0,28.0
Missouri,Warren,54.0,45.0
Missouri,Washington,44.0,22.0
Missouri,Wayne,38.0,12.0
Missouri,Webster,74.0,75.0
Missouri,Worth,10.0,0.0
Missouri,Wright,49.0,18.0
Montana,Beaverhead,41.0,62.0
Montana,Big Horn,24.0,29.0
Montana,Blaine,16.0,4.0
Montana,Broadwater,8.0,26.0
Montana,Carbon,38.0,64.0
Montana,Carter,0.0,0.0
Montana,Cascade,206.0,363.0
Montana,Chouteau,14.0,20.0
Montana,Custer,27.0,53.0
Montana,Daniels,8.0,8.0
Montana,Dawson,33.0,26.0
Montana,Deer Lodge,20.0,36.0
Montana,Fallon,18.0,8.0
Montana,Fergus,42.0,59.0
Montana,Flathead,298.0,823.0
Montana,Gallatin,370.0,1196.0
Montana,Garfield,0.0,0.0
Montana,Glacier,23.0,23.0
Montana,Golden Valley,0.0,0.0
Montana,Granite,8.0,0.0
Montana,Hill,44.0,70.0
Montana,Jefferson,26.0,24.0
Montana,Judith Basin,0.0,10.0
Montana,Lake,75.0,90.0
Montana,Lewis and Clark,323.0,380.0
Montana,Liberty,12.0,0.0
Montana,Lincoln,62.0,77.0
Montana,Madison,40.0,77.0
Montana,McCone,6.0,0.0
Montana,Meagher,6.0,15.0
Montana,Mineral,6.0,27.0
Montana,Missoula,359.0,644.0
Montana,Musselshell,10.0,11.0
Montana,Park,64.0,196.0
Montana,Petroleum,0.0,0.0
Montana,Phillips,18.0,10.0
Montana,Pondera,24.0,6.0
Montana,Powder River,8.0,8.0
Montana,Powell,20.0,29.0
Montana,Prairie,6.0,0.0
Montana,Ravalli,101.0,234.0
Montana,Richland,50.0,38.0
Montana,Roosevelt,17.0,28.0
Montana,Rosebud,36.0,20.0
Montana,Sanders,22.0,43.0
Montana,Sheridan,20.0,0.0
Montana,Silver Bow,74.0,160.0
Montana,Statewide Montana,8.0,0.0
Montana,Stillwater,33.0,28.0
Montana,Sweet Grass,14.0,29.0
Montana,Teton,36.0,26.0
Montana,Toole,10.0,21.0
Montana,Treasure,0.0,0.0
Montana,Valley,30.0,25.0
Montana,Wheatland,6.0,0.0
Montana,Wibaux,0.0,0.0
Montana,Yellowstone,424.0,950.0
Nebraska,Adams,83.0,97.0
Nebraska,Antelope,31.0,16.0
Nebraska,Arthur,0.0,0.0
Nebraska,Banner,0.0,0.0
Nebraska,Blaine,0.0,0.0
Nebraska,Boone,12.0,9.0
Nebraska,Box Butte,46.0,24.0
Nebraska,Boyd,0.0,0.0
Nebraska,Brown,16.0,0.0
Nebraska,Buffalo,142.0,164.0
Nebraska,Burt,25.0,22.0
Nebraska,Butler,26.0,18.0
Nebraska,Cass,58.0,67.0
Nebraska,Cedar,22.0,18.0
Nebraska,Chase,16.0,8.0
Nebraska,Cherry,24.0,18.0
Nebraska,Cheyenne,26.0,20.0
Nebraska,Clay,24.0,12.0
Nebraska,Colfax,35.0,18.0
Nebraska,Cuming,28.0,17.0
Nebraska,Custer,32.0,16.0
Nebraska,Dakota,28.0,33.0
Nebraska,Dawes,32.0,16.0
Nebraska,Dawson,91.0,35.0
Nebraska,Deuel,10.0,0.0
Nebraska,Dixon,22.0,0.0
Nebraska,Dodge,88.0,82.0
Nebraska,Douglas,1192.0,2310.0
Nebraska,Dundy,0.0,0.0
Nebraska,Fillmore,23.0,8.0
Nebraska,Franklin,10.0,0.0
Nebraska,Frontier,12.0,0.0
Nebraska,Furnas,16.0,6.0
Nebraska,Gage,64.0,48.0
Nebraska,Garden,11.0,0.0
Nebraska,Garfield,18.0,0.0
Nebraska,Gosper,8.0,8.0
Nebraska,Grant,6.0,0.0
Nebraska,Greeley,10.0,0.0
Nebraska,Hall,175.0,157.0
Nebraska,Hamilton,47.0,28.0
Nebraska,Harlan,11.0,6.0
Nebraska,Hayes,0.0,0.0
Nebraska,Hitchcock,8.0,0.0
Nebraska,Holt,31.0,28.0
Nebraska,Hooker,0.0,0.0
Nebraska,Howard,14.0,12.0
Nebraska,Jefferson,30.0,19.0
Nebraska,Johnson,14.0,3.0
Nebraska,Kearney,30.0,14.0
Nebraska,Keith,35.0,36.0
Nebraska,Keya Paha,0.0,0.0
Nebraska,Kimball,12.0,0.0
Nebraska,Knox,29.0,27.0
Nebraska,Lancaster,876.0,1092.0
Nebraska,Lincoln,107.0,84.0
Nebraska,Logan,0.0,0.0
Nebraska,Loup,0.0,0.0
Nebraska,Madison,105.0,115.0
Nebraska,McPherson,0.0,0.0
Nebraska,Merrick,38.0,16.0
Nebraska,Morrill,14.0,11.0
Nebraska,Nance,10.0,6.0
Nebraska,Nemaha,24.0,13.0
Nebraska,Nuckolls,20.0,0.0
Nebraska,Otoe,59.0,32.0
Nebraska,Pawnee,8.0,0.0
Nebraska,Perkins,20.0,0.0
Nebraska,Phelps,45.0,30.0
Nebraska,Pierce,21.0,10.0
Nebraska,Platte,78.0,103.0
Nebraska,Polk,26.0,0.0
Nebraska,Red Willow,44.0,33.0
Nebraska,Richardson,41.0,7.0
Nebraska,Rock,0.0,0.0
Nebraska,Saline,42.0,20.0
Nebraska,Sarpy,216.0,498.0
Nebraska,Saunders,69.0,51.0
Nebraska,Scotts Bluff,119.0,105.0
Nebraska,Seward,57.0,26.0
Nebraska,Sheridan,34.0,6.0
Nebraska,Sherman,18.0,0.0
Nebraska,Sioux,0.0,0.0
Nebraska,Stanton,17.0,0.0
Nebraska,Statewide Nebraska,14.0,0.0
Nebraska,Thayer,32.0,10.0
Nebraska,Thomas,8.0,0.0
Nebraska,Thurston,14.0,4.0
Nebraska,Valley,18.0,0.0
Nebraska,Washington,40.0,34.0
Nebraska,Wayne,25.0,20.0
Nebraska,Webster,12.0,0.0
Nebraska,Wheeler,0.0,0.0
Nebraska,York,66.0,42.0
Nevada,Carson City,114.0,248.0
Nevada,Churchill,38.0,58.0
Nevada,Clark,1524.0,1927.0
Nevada,Douglas,77.0,289.0
Nevada,Elko,49.0,120.0
Nevada,Esmeralda,0.0,0.0
Nevada,Eureka,0.0,0.0
Nevada,Humboldt,24.0,38.0
Nevada,Lander,12.0,11.0
Nevada,Lincoln,8.0,0.0
Nevada,Lyon,54.0,114.0
Nevada,Mineral,0.0,0.0
Nevada,Nye,47.0,116.0
Nevada,Pershing,8.0,7.0
Nevada,Statewide Nevada,11.0,0.0
Nevada,Storey,6.0,0.0
Nevada,Washoe,658.0,2070.0
Nevada,White Pine,10.0,15.0
New Hampshire,Belknap,144.0,212.0
New Hampshire,Carroll,138.0,232.0
New Hampshire,Cheshire,142.0,178.0
New Hampshire,Coos,70.0,78.0
New Hampshire,Grafton,260.0,364.0
New Hampshire,Hillsborough,676.0,1062.0
New Hampshire,Merrimack,486.0,360.0
New Hampshire,Rockingham,442.0,956.0
New Hampshire,Statewide New Hampshire,14.0,0.0
New Hampshire,Strafford,170.0,235.0
New Hampshire,Sullivan,69.0,78.0
New Jersey,Atlantic,463.0,584.0
New Jersey,Bergen,1780.0,831.0
New Jersey,Burlington,661.0,967.0
New Jersey,Camden,744.0,934.0
New Jersey,Cape May,313.0,597.0
New Jersey,Cumberland,279.0,215.0
New Jersey,Essex,1338.0,2074.0
New Jersey,Gloucester,393.0,464.0
New Jersey,Hudson,730.0,1590.0
New Jersey,Hunterdon,209.0,318.0
New Jersey,Mercer,914.0,856.0
New Jersey,Middlesex,992.0,1706.0
New Jersey,Monmouth,934.0,1900.0
New Jersey,Morris,920.0,1660.0
New Jersey,Ocean,1062.0,2170.0
New Jersey,Passaic,740.0,926.0
New Jersey,Salem,140.0,85.0
New Jersey,Somerset,543.0,868.0
New Jersey,Statewide New Jersey,14.0,3.0
New Jersey,Sussex,241.0,221.0
New Jersey,Union,829.0,1272.0
New Jersey,Warren,180.0,133.0
New Mexico,Bernalillo,1182.0,2092.0
New Mexico,Catron,8.0,6.0
New Mexico,Chaves,125.0,98.0
New Mexico,Cibola,29.0,11.0
New Mexico,Colfax,47.0,35.0
New Mexico,Curry,98.0,118.0
New Mexico,De Baca,12.0,0.0
New Mexico,Dona Ana,277.0,424.0
New Mexico,Eddy,128.0,105.0
New Mexico,Grant,76.0,53.0
New Mexico,Guadalupe,12.0,0.0
New Mexico,Harding,0.0,0.0
New Mexico,Hidalgo,0.0,0.0
New Mexico,Lea,142.0,81.0
New Mexico,Lincoln,84.0,118.0
New Mexico,Los Alamos,67.0,42.0
New Mexico,Luna,38.0,33.0
New Mexico,McKinley,73.0,61.0
New Mexico,Mora,0.0,0.0
New Mexico,Otero,126.0,89.0
New Mexico,Quay,26.0,19.0
New Mexico,Rio Arriba,66.0,60.0
New Mexico,Roosevelt,44.0,28.0
New Mexico,San Juan,167.0,220.0
New Mexico,San Miguel,47.0,22.0
New Mexico,Sandoval,131.0,229.0
New Mexico,Santa Fe,452.0,597.0
New Mexico,Sierra,25.0,20.0
New Mexico,Socorro,23.0,11.0
New Mexico,Statewide New Mexico,8.0,0.0
New Mexico,Taos,101.0,124.0
New Mexico,Torrance,18.0,0.0
New Mexico,Union,16.0,0.0
New Mexico,Valencia,86.0,97.0
New York,Albany,978.0,948.0
New York,Allegany,154.0,32.0
New York,Bronx,1194.0,389.0
New York,Broome,390.0,314.0
New York,Cattaraugus,216.0,108.0
New York,Cayuga,128.0,119.0
New York,Chautauqua,424.0,216.0
New York,Chemung,171.0,142.0
New York,Chenango,93.0,66.0
New York,Clinton,113.0,148.0
New York,Columbia,133.0,128.0
New York,Cortland,86.0,94.0
New York,Delaware,132.0,100.0
New York,Dutchess,468.0,774.0
New York,Erie,1724.0,2150.0
New York,Essex,127.0,131.0
New York,Franklin,100.0,88.0
New York,Fulton,100.0,94.0
New York,Genesee,124.0,94.0
New York,Greene,95.0,123.0
New York,Hamilton,23.0,36.0
New York,Herkimer,117.0,110.0
New York,Jefferson,237.0,306.0
New York,Kings,190.0,911.0
New York,Lewis,71.0,41.0
New York,Livingston,132.0,90.0
New York,Madison,117.0,114.0
New York,Monroe,1250.0,2030.0
New York,Montgomery,83.0,39.0
New York,Nassau,158.0,1183.0
New York,New York,809.0,2724.0
New York,Niagara,376.0,369.0
New York,Oneida,429.0,379.0
New York,Onondaga,912.0,1216.0
New York,Ontario,193.0,279.0
New York,Orange,558.0,904.0
New York,Orleans,96.0,49.0
New York,Oswego,185.0,223.0
New York,Otsego,158.0,110.0
New York,Putnam,146.0,273.0
New York,Queens,102.0,722.0
New York,Rensselaer,273.0,215.0
New York,Richmond,430.0,793.0
New York,Rockland,762.0,1418.0
New York,Saratoga,275.0,626.0
New York,Schenectady,210.0,266.0
New York,Schoharie,47.0,32.0
New York,Schuyler,39.0,24.0
New York,Seneca,72.0,48.0
New York,St. Lawrence,206.0,113.0
New York,Statewide New York,17.0,0.0
New York,Steuben,207.0,115.0
New York,Suffolk,1850.0,1391.0
New York,Sullivan,246.0,269.0
New York,Tioga,103.0,37.0
New York,Tompkins,240.0,296.0
New York,Ulster,347.0,453.0
New York,Warren,158.0,253.0
New York,Washington,111.0,73.0
New York,Wayne,156.0,166.0
New York,Westchester,105.0,1005.0
New York,Wyoming,108.0,48.0
New York,Yates,76.0,59.0
North Carolina,Alamance,329.0,369.0
North Carolina,Alexander,109.0,43.0
North Carolina,Alleghany,26.0,25.0
North Carolina,Anson,60.0,7.0
North Carolina,Ashe,62.0,59.0
North Carolina,Avery,70.0,109.0
North Carolina,Beaufort,113.0,103.0
North Carolina,Bertie,92.0,13.0
North Carolina,Bladen,96.0,49.0
North Carolina,Brunswick,200.0,481.0
North Carolina,Buncombe,738.0,1460.0
North Carolina,Burke,267.0,123.0
North Carolina,Cabarrus,386.0,633.0
North Carolina,Caldwell,197.0,124.0
North Carolina,Camden,22.0,10.0
North Carolina,Carteret,188.0,310.0
North Carolina,Caswell,66.0,0.0
North Carolina,Catawba,438.0,447.0
North Carolina,Chatham,148.0,173.0
North Carolina,Cherokee,64.0,73.0
North Carolina,Chowan,47.0,19.0
North Carolina,Clay,37.0,23.0
North Carolina,Cleveland,350.0,204.0
North Carolina,Columbus,101.0,69.0
North Carolina,Craven,245.0,270.0
North Carolina,Cumberland,578.0,736.0
North Carolina,Currituck,66.0,99.0
North Carolina,Dare,144.0,371.0
North Carolina,Davidson,318.0,293.0
North Carolina,Davie,97.0,84.0
North Carolina,Duplin,116.0,63.0
North Carolina,Durham,774.0,974.0
North Carolina,Edgecombe,124.0,65.0
North Carolina,Forsyth,803.0,1056.0
North Carolina,Franklin,119.0,86.0
North Carolina,Gaston,554.0,448.0
North Carolina,Gates,22.0,0.0
North Carolina,Graham,26.0,14.0
North Carolina,Granville,134.0,93.0
North Carolina,Greene,30.0,8.0
North Carolina,Guilford,1173.0,1670.0
North Carolina,Halifax,112.0,70.0
North Carolina,Harnett,208.0,178.0
North Carolina,Haywood,207.0,149.0
North Carolina,Henderson,273.0,381.0
North Carolina,Hertford,72.0,24.0
North Carolina,Hoke,51.0,66.0
North Carolina,Hyde,10.0,12.0
North Carolina,Iredell,348.0,654.0
North Carolina,Jackson,132.0,171.0
North Carolina,Johnston,307.0,343.0
North Carolina,Jones,16.0,0.0
North Carolina,Lee,181.0,121.0
North Carolina,Lenoir,144.0,88.0
North Carolina,Lincoln,193.0,221.0
North Carolina,Macon,144.0,187.0
North Carolina,Madison,52.0,52.0
North Carolina,Martin,77.0,12.0
North Carolina,McDowell,138.0,72.0
North Carolina,Mecklenburg,1844.0,1395.0
North Carolina,Mitchell,72.0,24.0
North Carolina,Montgomery,64.0,29.0
North Carolina,Moore,233.0,312.0
North Carolina,Nash,228.0,178.0
North Carolina,New Hanover,436.0,1364.0
North Carolina,Northampton,52.0,11.0
North Carolina,Onslow,256.0,456.0
North Carolina,Orange,312.0,468.0
North Carolina,Pamlico,34.0,30.0
North Carolina,Pasquotank,100.0,55.0
North Carolina,Pender,98.0,230.0
North Carolina,Perquimans,32.0,8.0
North Carolina,Person,105.0,49.0
North Carolina,Pitt,317.0,482.0
North Carolina,Polk,80.0,64.0
North Carolina,Randolph,294.0,208.0
North Carolina,Richmond,141.0,75.0
North Carolina,Robeson,277.0,106.0
North Carolina,Rockingham,267.0,125.0
North Carolina,Rowan,384.0,247.0
North Carolina,Rutherford,276.0,121.0
North Carolina,Sampson,182.0,50.0
North Carolina,Scotland,93.0,49.0
North Carolina,Stanly,190.0,106.0
North Carolina,Statewide North Carolina,22.0,6.0
North Carolina,Stokes,82.0,57.0
North Carolina,Surry,181.0,108.0
North Carolina,Swain,26.0,65.0
North Carolina,Transylvania,136.0,139.0
North Carolina,Tyrrell,12.0,0.0
North Carolina,Union,346.0,674.0
North Carolina,Vance,140.0,86.0
North Carolina,Wake,1027.0,1243.0
North Carolina,Warren,52.0,35.0
North Carolina,Washington,44.0,8.0
North Carolina,Watauga,183.0,352.0
North Carolina,Wayne,316.0,159.0
North Carolina,Wilkes,202.0,78.0
North Carolina,Wilson,168.0,155.0
North Carolina,Yadkin,102.0,37.0
North Carolina,Yancey,45.0,25.0
North Dakota,Adams,8.0,0.0
North Dakota,Barnes,46.0,22.0
North Dakota,Benson,3.0,0.0
North Dakota,Billings,6.0,0.0
North Dakota,Bottineau,32.0,21.0
North Dakota,Bowman,14.0,0.0
North Dakota,Burke,10.0,0.0
North Dakota,Burleigh,348.0,379.0
North Dakota,Cass,396.0,794.0
North Dakota,Cavalier,21.0,6.0
North Dakota,Dickey,32.0,16.0
North Dakota,Divide,12.0,0.0
North Dakota,Dunn,19.0,0.0
North Dakota,Eddy,10.0,0.0
North Dakota,Emmons,8.0,0.0
North Dakota,Foster,18.0,8.0
North Dakota,Golden Valley,10.0,0.0
North Dakota,Grand Forks,157.0,222.0
North Dakota,Grant,0.0,0.0
North Dakota,Griggs,24.0,0.0
North Dakota,Hettinger,8.0,0.0
North Dakota,Kidder,14.0,0.0
North Dakota,LaMoure,22.0,6.0
North Dakota,Logan,9.0,0.0
North Dakota,McHenry,16.0,10.0
North Dakota,McIntosh,14.0,6.0
North Dakota,McKenzie,31.0,30.0
North Dakota,McLean,40.0,6.0
North Dakota,Mercer,34.0,23.0
North Dakota,Morton,83.0,88.0
North Dakota,Mountrail,32.0,20.0
North Dakota,Nelson,16.0,6.0
North Dakota,Oliver,8.0,0.0
North Dakota,Pembina,36.0,22.0
North Dakota,Pierce,16.0,14.0
North Dakota,Ramsey,40.0,24.0
North Dakota,Ransom,38.0,18.0
North Dakota,Renville,8.0,0.0
North Dakota,Richland,67.0,31.0
North Dakota,Rolette,18.0,12.0
North Dakota,Sargent,18.0,16.0
North Dakota,Sheridan,10.0,0.0
North Dakota,Sioux,4.0,0.0
North Dakota,Slope,0.0,0.0
North Dakota,Stark,73.0,86.0
North Dakota,Statewide North Dakota,11.0,0.0
North Dakota,Steele,0.0,0.0
North Dakota,Stutsman,64.0,45.0
North Dakota,Towner,14.0,0.0
North Dakota,Traill,44.0,10.0
North Dakota,Walsh,42.0,34.0
North Dakota,Ward,159.0,241.0
North Dakota,Wells,30.0,0.0
North Dakota,Williams,81.0,181.0
Ohio,Adams,51.0,25.0
Ohio,Allen,305.0,155.0
Ohio,Ashland,201.0,77.0
Ohio,Ashtabula,222.0,163.0
Ohio,Athens,119.0,104.0
Ohio,Auglaize,123.0,76.0
Ohio,Belmont,173.0,99.0
Ohio,Brown,64.0,47.0
Ohio,Butler,543.0,738.0
Ohio,Carroll,76.0,37.0
Ohio,Champaign,83.0,52.0
Ohio,Clark,284.0,204.0
Ohio,Clermont,269.0,427.0
Ohio,Clinton,82.0,45.0
Ohio,Columbiana,294.0,96.0
Ohio,Coshocton,87.0,39.0
Ohio,Crawford,135.0,41.0
Ohio,Cuyahoga,156.0,923.0
Ohio,Darke,150.0,92.0
Ohio,Defiance,129.0,56.0
Ohio,Delaware,291.0,644.0
Ohio,Erie,172.0,208.0
Ohio,Fairfield,294.0,350.0
Ohio,Fayette,52.0,31.0
Ohio,Franklin,185.0,1180.0
Ohio,Fulton,119.0,40.0
Ohio,Gallia,80.0,36.0
Ohio,Geauga,153.0,217.0
Ohio,Greene,310.0,344.0
Ohio,Guernsey,126.0,59.0
Ohio,Hamilton,1718.0,2354.0
Ohio,Hancock,197.0,127.0
Ohio,Hardin,80.0,22.0
Ohio,Harrison,43.0,7.0
Ohio,Henry,99.0,26.0
Ohio,Highland,101.0,52.0
Ohio,Hocking,71.0,49.0
Ohio,Holmes,114.0,40.0
Ohio,Huron,142.0,78.0
Ohio,Jackson,84.0,42.0
Ohio,Jefferson,195.0,93.0
Ohio,Knox,164.0,106.0
Ohio,Lake,351.0,456.0
Ohio,Lawrence,101.0,58.0
Ohio,Licking,339.0,346.0
Ohio,Logan,121.0,95.0
Ohio,Lorain,537.0,521.0
Ohio,Lucas,768.0,889.0
Ohio,Madison,94.0,53.0
Ohio,Mahoning,538.0,413.0
Ohio,Marion,174.0,88.0
Ohio,Medina,265.0,399.0
Ohio,Meigs,86.0,0.0
Ohio,Mercer,103.0,52.0
Ohio,Miami,252.0,165.0
Ohio,Monroe,56.0,6.0
Ohio,Montgomery,1060.0,1100.0
Ohio,Morgan,26.0,6.0
Ohio,Morrow,72.0,33.0
Ohio,Muskingum,213.0,119.0
Ohio,Noble,42.0,14.0
Ohio,Ottawa,130.0,170.0
Ohio,Paulding,58.0,10.0
Ohio,Perry,69.0,31.0
Ohio,Pickaway,96.0,59.0
Ohio,Pike,51.0,8.0
Ohio,Portage,258.0,281.0
Ohio,Preble,80.0,45.0
Ohio,Putnam,90.0,43.0
Ohio,Richland,331.0,232.0
Ohio,Ross,155.0,96.0
Ohio,Sandusky,134.0,89.0
Ohio,Scioto,145.0,96.0
Ohio,Seneca,145.0,46.0
Ohio,Shelby,107.0,67.0
Ohio,Stark,842.0,614.0
Ohio,Statewide Ohio,20.0,0.0
Ohio,Summit,1160.0,1266.0
Ohio,Trumbull,413.0,306.0
Ohio,Tuscarawas,310.0,138.0
Ohio,Union,116.0,119.0
Ohio,Van Wert,88.0,30.0
Ohio,Vinton,12.0,10.0
Ohio,Warren,354.0,550.0
Ohio,Washington,138.0,86.0
Ohio,Wayne,313.0,141.0
Ohio,Williams,136.0,32.0
Ohio,Wood,282.0,261.0
Ohio,Wyandot,92.0,29.0
Oklahoma,Adair,36.0,12.0
Oklahoma,Alfalfa,28.0,0.0
Oklahoma,Atoka,38.0,8.0
Oklahoma,Beaver,24.0,6.0
Oklahoma,Beckham,74.0,35.0
Oklahoma,Blaine,34.0,4.0
Oklahoma,Bryan,95.0,71.0
Oklahoma,Caddo,86.0,31.0
Oklahoma,Canadian,198.0,331.0
Oklahoma,Carter,119.0,107.0
Oklahoma,Cherokee,68.0,58.0
Oklahoma,Choctaw,38.0,8.0
Oklahoma,Cimarron,14.0,0.0
Oklahoma,Cleveland,414.0,888.0
Oklahoma,Coal,12.0,0.0
Oklahoma,Comanche,216.0,260.0
Oklahoma,Cotton,14.0,0.0
Oklahoma,Craig,44.0,0.0
Oklahoma,Creek,175.0,88.0
Oklahoma,Custer,90.0,67.0
Oklahoma,Delaware,96.0,85.0
Oklahoma,Dewey,18.0,0.0
Oklahoma,Ellis,31.0,0.0
Oklahoma,Garfield,157.0,115.0
Oklahoma,Garvin,80.0,31.0
Oklahoma,Grady,132.0,78.0
Oklahoma,Grant,24.0,0.0
Oklahoma,Greer,20.0,0.0
Oklahoma,Harmon,10.0,0.0
Oklahoma,Harper,20.0,3.0
Oklahoma,Haskell,30.0,0.0
Oklahoma,Hughes,40.0,22.0
Oklahoma,Jackson,57.0,46.0
Oklahoma,Jefferson,10.0,0.0
Oklahoma,Johnston,29.0,0.0
Oklahoma,Kay,134.0,91.0
Oklahoma,Kingfisher,59.0,24.0
Oklahoma,Kiowa,32.0,0.0
Oklahoma,Latimer,26.0,0.0
Oklahoma,Le Flore,79.0,48.0
Oklahoma,Lincoln,72.0,35.0
Oklahoma,Logan,83.0,91.0
Oklahoma,Love,23.0,23.0
Oklahoma,Major,38.0,0.0
Oklahoma,Marshall,52.0,30.0
Oklahoma,Mayes,126.0,40.0
Oklahoma,McClain,96.0,90.0
Oklahoma,McCurtain,80.0,38.0
Oklahoma,McIntosh,36.0,23.0
Oklahoma,Murray,37.0,21.0
Oklahoma,Muskogee,154.0,86.0
Oklahoma,Noble,34.0,9.0
Oklahoma,Nowata,30.0,8.0
Oklahoma,Okfuskee,22.0,0.0
Oklahoma,Oklahoma,1730.0,1544.0
Oklahoma,Okmulgee,91.0,26.0
Oklahoma,Osage,76.0,44.0
Oklahoma,Ottawa,79.0,38.0
Oklahoma,Pawnee,42.0,0.0
Oklahoma,Payne,207.0,201.0
Oklahoma,Pittsburg,109.0,74.0
Oklahoma,Pontotoc,124.0,74.0
Oklahoma,Pottawatomie,148.0,121.0
Oklahoma,Pushmataha,28.0,10.0
Oklahoma,Roger Mills,16.0,0.0
Oklahoma,Rogers,164.0,205.0
Oklahoma,Seminole,58.0,20.0
Oklahoma,Sequoyah,45.0,44.0
Oklahoma,Statewide Oklahoma,8.0,0.0
Oklahoma,Stephens,134.0,53.0
Oklahoma,Texas,54.0,24.0
Oklahoma,Tillman,22.0,0.0
Oklahoma,Tulsa,1554.0,2110.0
Oklahoma,Wagoner,85.0,105.0
Oklahoma,Washington,142.0,111.0
Oklahoma,Washita,36.0,6.0
Oklahoma,Woods,42.0,14.0
Oklahoma,Woodward,65.0,34.0
Oregon,Baker,53.0,50.0
Oregon,Benton,206.0,302.0
Oregon,Clackamas,673.0,1702.0
Oregon,Clatsop,140.0,189.0
