State Name,County Name,NAICS Description,Establishments
Missouri,Stoddard,Real Estate,18
Missouri,Stoddard,Amusement,6
Missouri,Stoddard,Religious,41
Missouri,Stone,Real Estate,31
Missouri,Stone,Amusement,13
Missouri,Stone,Religious,51
Missouri,Taney,Real Estate,159
Missouri,Taney,Amusement,54
Missouri,Taney,Religious,80
Missouri,Texas,Real Estate,6
Missouri,Texas,Amusement,3
Missouri,Texas,Religious,32
Missouri,Vernon,Real Estate,12
Missouri,Vernon,Amusement,3
Missouri,Vernon,Religious,27
Missouri,Warren,Real Estate,20
Missouri,Warren,Amusement,3
Missouri,Warren,Religious,30
Missouri,Washington,Real Estate,6
Missouri,Washington,Amusement,5
Missouri,Washington,Religious,23
Missouri,Webster,Real Estate,33
Missouri,Webster,Amusement,5
Missouri,Webster,Religious,37
Missouri,St. Louis city,Real Estate,337
Missouri,St. Louis city,Amusement,75
Missouri,St. Louis city,Religious,474
Montana,Beaverhead,Real Estate,15
Montana,Beaverhead,Amusement,18
Montana,Beaverhead,Religious,22
Montana,Big Horn,Real Estate,7
Montana,Big Horn,Amusement,9
Montana,Big Horn,Religious,12
Montana,Broadwater,Real Estate,6
Montana,Broadwater,Amusement,8
Montana,Broadwater,Religious,4
Montana,Carbon,Real Estate,22
Montana,Carbon,Amusement,12
Montana,Carbon,Religious,19
Montana,Cascade,Real Estate,115
Montana,Cascade,Amusement,72
Montana,Cascade,Religious,104
Montana,Chouteau,Real Estate,4
Montana,Chouteau,Amusement,6
Montana,Chouteau,Religious,7
Montana,Custer,Real Estate,14
Montana,Custer,Amusement,15
Montana,Custer,Religious,14
Montana,Dawson,Real Estate,8
Montana,Dawson,Amusement,6
Montana,Dawson,Religious,17
Montana,Deer Lodge,Real Estate,9
Montana,Deer Lodge,Amusement,11
Montana,Deer Lodge,Religious,10
Montana,Fergus,Real Estate,21
Montana,Fergus,Amusement,10
Montana,Fergus,Religious,21
Montana,Flathead,Real Estate,315
Montana,Flathead,Amusement,97
Montana,Flathead,Religious,149
Montana,Gallatin,Real Estate,482
Montana,Gallatin,Amusement,120
Montana,Gallatin,Religious,185
Montana,Glacier,Real Estate,6
Montana,Glacier,Amusement,7
Montana,Glacier,Religious,12
Montana,Hill,Real Estate,18
Montana,Hill,Amusement,19
Montana,Hill,Religious,22
Montana,Jefferson,Real Estate,10
Montana,Jefferson,Amusement,4
Montana,Jefferson,Religious,13
Montana,Lake,Real Estate,29
Montana,Lake,Amusement,17
Montana,Lake,Religious,38
Montana,Lewis and Clark,Real Estate,126
Montana,Lewis and Clark,Amusement,67
Montana,Lewis and Clark,Religious,162
Montana,Lincoln,Real Estate,28
Montana,Lincoln,Amusement,13
Montana,Lincoln,Religious,31
Montana,Madison,Real Estate,26
Montana,Madison,Amusement,14
Montana,Madison,Religious,20
Montana,Mineral,Real Estate,5
Montana,Mineral,Amusement,9
Montana,Mineral,Religious,3
Montana,Missoula,Real Estate,248
Montana,Missoula,Amusement,83
Montana,Missoula,Religious,181
Montana,Musselshell,Real Estate,3
Montana,Musselshell,Amusement,4
Montana,Musselshell,Religious,5
Montana,Park,Real Estate,57
Montana,Park,Amusement,43
Montana,Park,Religious,33
Montana,Powell,Real Estate,6
Montana,Powell,Amusement,11
Montana,Powell,Religious,10
Montana,Ravalli,Real Estate,91
Montana,Ravalli,Amusement,30
Montana,Ravalli,Religious,51
Montana,Richland,Real Estate,13
Montana,Richland,Amusement,8
Montana,Richland,Religious,25
Montana,Roosevelt,Real Estate,9
Montana,Roosevelt,Amusement,8
Montana,Roosevelt,Religious,9
Montana,Rosebud,Real Estate,6
Montana,Rosebud,Amusement,6
Montana,Rosebud,Religious,18
Montana,Sanders,Real Estate,15
Montana,Sanders,Amusement,8
Montana,Sanders,Religious,11
Montana,Silver Bow,Real Estate,46
Montana,Silver Bow,Amusement,38
Montana,Silver Bow,Religious,38
Montana,Stillwater,Real Estate,7
Montana,Stillwater,Amusement,8
Montana,Stillwater,Religious,17
Montana,Sweet Grass,Real Estate,8
Montana,Sweet Grass,Amusement,7
Montana,Sweet Grass,Religious,7
Montana,Teton,Real Estate,6
Montana,Teton,Amusement,7
Montana,Teton,Religious,18
Montana,Toole,Real Estate,8
Montana,Toole,Amusement,6
Montana,Toole,Religious,5
Montana,Valley,Real Estate,8
Montana,Valley,Amusement,5
Montana,Valley,Religious,15
Montana,Yellowstone,Real Estate,328
Montana,Yellowstone,Amusement,147
Montana,Yellowstone,Religious,212
Nebraska,Adams,Real Estate,41
Nebraska,Adams,Amusement,10
Nebraska,Adams,Religious,43
Nebraska,Antelope,Real Estate,4
Nebraska,Antelope,Amusement,4
Nebraska,Antelope,Religious,16
Nebraska,Box Butte,Real Estate,10
Nebraska,Box Butte,Amusement,3
Nebraska,Box Butte,Religious,24
Nebraska,Buffalo,Real Estate,65
Nebraska,Buffalo,Amusement,21
Nebraska,Buffalo,Religious,72
Nebraska,Burt,Real Estate,8
Nebraska,Burt,Amusement,4
Nebraska,Burt,Religious,13
Nebraska,Butler,Real Estate,6
Nebraska,Butler,Amusement,3
Nebraska,Butler,Religious,13
Nebraska,Cass,Real Estate,26
Nebraska,Cass,Amusement,9
Nebraska,Cass,Religious,29
Nebraska,Cedar,Real Estate,5
Nebraska,Cedar,Amusement,4
Nebraska,Cedar,Religious,12
Nebraska,Cherry,Real Estate,7
Nebraska,Cherry,Amusement,3
Nebraska,Cherry,Religious,12
Nebraska,Cheyenne,Real Estate,8
Nebraska,Cheyenne,Amusement,3
Nebraska,Cheyenne,Religious,13
Nebraska,Clay,Real Estate,3
Nebraska,Clay,Amusement,3
Nebraska,Clay,Religious,12
Nebraska,Colfax,Real Estate,4
Nebraska,Colfax,Amusement,5
Nebraska,Colfax,Religious,18
Nebraska,Cuming,Real Estate,6
Nebraska,Cuming,Amusement,3
Nebraska,Cuming,Religious,14
Nebraska,Custer,Real Estate,5
Nebraska,Custer,Amusement,4
Nebraska,Custer,Religious,16
Nebraska,Dakota,Real Estate,12
Nebraska,Dakota,Amusement,7
Nebraska,Dakota,Religious,14
Nebraska,Dawes,Real Estate,4
Nebraska,Dawes,Amusement,4
Nebraska,Dawes,Religious,16
Nebraska,Dawson,Real Estate,11
Nebraska,Dawson,Amusement,8
Nebraska,Dawson,Religious,47
Nebraska,Dodge,Real Estate,34
Nebraska,Dodge,Amusement,11
Nebraska,Dodge,Religious,44
Nebraska,Douglas,Real Estate,949
Nebraska,Douglas,Amusement,206
Nebraska,Douglas,Religious,596
Nebraska,Gage,Real Estate,19
Nebraska,Gage,Amusement,7
Nebraska,Gage,Religious,33
Nebraska,Hall,Real Estate,60
Nebraska,Hall,Amusement,22
Nebraska,Hall,Religious,88
Nebraska,Hamilton,Real Estate,11
Nebraska,Hamilton,Amusement,3
Nebraska,Hamilton,Religious,24
Nebraska,Holt,Real Estate,10
Nebraska,Holt,Amusement,5
Nebraska,Holt,Religious,16
Nebraska,Howard,Real Estate,3
Nebraska,Howard,Amusement,3
Nebraska,Howard,Religious,7
Nebraska,Jefferson,Real Estate,7
Nebraska,Jefferson,Amusement,3
Nebraska,Jefferson,Religious,15
Nebraska,Kearney,Real Estate,4
Nebraska,Kearney,Amusement,3
Nebraska,Kearney,Religious,15
Nebraska,Keith,Real Estate,16
Nebraska,Keith,Amusement,3
Nebraska,Keith,Religious,18
Nebraska,Knox,Real Estate,10
Nebraska,Knox,Amusement,4
Nebraska,Knox,Religious,15
Nebraska,Lancaster,Real Estate,445
Nebraska,Lancaster,Amusement,101
Nebraska,Lancaster,Religious,438
Nebraska,Lincoln,Real Estate,29
Nebraska,Lincoln,Amusement,15
Nebraska,Lincoln,Religious,54
Nebraska,Madison,Real Estate,51
Nebraska,Madison,Amusement,11
Nebraska,Madison,Religious,54
Nebraska,Merrick,Real Estate,5
Nebraska,Merrick,Amusement,3
Nebraska,Merrick,Religious,19
Nebraska,Morrill,Real Estate,3
Nebraska,Morrill,Amusement,4
Nebraska,Morrill,Religious,7
Nebraska,Nemaha,Real Estate,4
Nebraska,Nemaha,Amusement,3
Nebraska,Nemaha,Religious,12
Nebraska,Otoe,Real Estate,12
Nebraska,Otoe,Amusement,5
Nebraska,Otoe,Religious,30
Nebraska,Phelps,Real Estate,10
Nebraska,Phelps,Amusement,6
Nebraska,Phelps,Religious,23
Nebraska,Platte,Real Estate,42
Nebraska,Platte,Amusement,12
Nebraska,Platte,Religious,39
Nebraska,Red Willow,Real Estate,13
Nebraska,Red Willow,Amusement,4
Nebraska,Red Willow,Religious,22
Nebraska,Saline,Real Estate,7
Nebraska,Saline,Amusement,3
Nebraska,Saline,Religious,21
Nebraska,Sarpy,Real Estate,202
Nebraska,Sarpy,Amusement,47
Nebraska,Sarpy,Religious,109
Nebraska,Saunders,Real Estate,20
Nebraska,Saunders,Amusement,7
Nebraska,Saunders,Religious,35
Nebraska,Scotts Bluff,Real Estate,37
Nebraska,Scotts Bluff,Amusement,18
Nebraska,Scotts Bluff,Religious,60
Nebraska,Seward,Real Estate,11
Nebraska,Seward,Amusement,4
Nebraska,Seward,Religious,30
Nebraska,Washington,Real Estate,13
Nebraska,Washington,Amusement,5
Nebraska,Washington,Religious,20
Nebraska,Wayne,Real Estate,7
Nebraska,Wayne,Amusement,3
Nebraska,Wayne,Religious,13
Nebraska,York,Real Estate,17
Nebraska,York,Amusement,4
Nebraska,York,Religious,33
Nevada,Churchill,Real Estate,21
Nevada,Churchill,Amusement,12
Nevada,Churchill,Religious,20
Nevada,Clark,Real Estate,3427
Nevada,Clark,Amusement,612
Nevada,Clark,Religious,762
Nevada,Douglas,Real Estate,120
Nevada,Douglas,Amusement,30
Nevada,Douglas,Religious,40
Nevada,Elko,Real Estate,40
Nevada,Elko,Amusement,25
Nevada,Elko,Religious,26
Nevada,Humboldt,Real Estate,11
Nevada,Humboldt,Amusement,10
Nevada,Humboldt,Religious,12
Nevada,Lander,Real Estate,4
Nevada,Lander,Amusement,3
Nevada,Lander,Religious,6
Nevada,Lyon,Real Estate,35
Nevada,Lyon,Amusement,26
Nevada,Lyon,Religious,27
Nevada,Nye,Real Estate,48
Nevada,Nye,Amusement,14
Nevada,Nye,Religious,25
Nevada,Washoe,Real Estate,856
Nevada,Washoe,Amusement,179
Nevada,Washoe,Religious,329
Nevada,White Pine,Real Estate,6
Nevada,White Pine,Amusement,3
Nevada,White Pine,Religious,5
Nevada,Carson City,Real Estate,105
Nevada,Carson City,Amusement,24
Nevada,Carson City,Religious,58
New Hampshire,Belknap,Real Estate,67
New Hampshire,Belknap,Amusement,41
New Hampshire,Belknap,Religious,73
New Hampshire,Carroll,Real Estate,75
New Hampshire,Carroll,Amusement,43
New Hampshire,Carroll,Religious,69
New Hampshire,Cheshire,Real Estate,65
New Hampshire,Cheshire,Amusement,28
New Hampshire,Cheshire,Religious,73
New Hampshire,Coos,Real Estate,25
New Hampshire,Coos,Amusement,18
New Hampshire,Coos,Religious,36
New Hampshire,Grafton,Real Estate,130
New Hampshire,Grafton,Amusement,58
New Hampshire,Grafton,Religious,130
New Hampshire,Hillsborough,Real Estate,388
New Hampshire,Hillsborough,Amusement,143
New Hampshire,Hillsborough,Religious,338
New Hampshire,Merrimack,Real Estate,124
New Hampshire,Merrimack,Amusement,57
New Hampshire,Merrimack,Religious,243
New Hampshire,Rockingham,Real Estate,300
New Hampshire,Rockingham,Amusement,178
New Hampshire,Rockingham,Religious,222
New Hampshire,Strafford,Real Estate,88
New Hampshire,Strafford,Amusement,33
New Hampshire,Strafford,Religious,85
New Hampshire,Sullivan,Real Estate,29
New Hampshire,Sullivan,Amusement,11
New Hampshire,Sullivan,Religious,36
New Jersey,Atlantic,Real Estate,203
New Jersey,Atlantic,Amusement,90
New Jersey,Atlantic,Religious,233
New Jersey,Bergen,Real Estate,1380
New Jersey,Bergen,Amusement,311
New Jersey,Bergen,Religious,890
New Jersey,Burlington,Real Estate,357
New Jersey,Burlington,Amusement,128
New Jersey,Burlington,Religious,332
New Jersey,Camden,Real Estate,344
New Jersey,Camden,Amusement,123
New Jersey,Camden,Religious,372
New Jersey,Cape May,Real Estate,183
New Jersey,Cape May,Amusement,117
New Jersey,Cape May,Religious,157
New Jersey,Cumberland,Real Estate,78
New Jersey,Cumberland,Amusement,31
New Jersey,Cumberland,Religious,141
New Jersey,Essex,Real Estate,894
New Jersey,Essex,Amusement,143
New Jersey,Essex,Religious,669
New Jersey,Gloucester,Real Estate,164
New Jersey,Gloucester,Amusement,68
New Jersey,Gloucester,Religious,198
New Jersey,Hudson,Real Estate,675
New Jersey,Hudson,Amusement,120
New Jersey,Hudson,Religious,366
New Jersey,Hunterdon,Real Estate,106
New Jersey,Hunterdon,Amusement,55
New Jersey,Hunterdon,Religious,105
New Jersey,Mercer,Real Estate,323
New Jersey,Mercer,Amusement,105
New Jersey,Mercer,Religious,457
New Jersey,Middlesex,Real Estate,694
New Jersey,Middlesex,Amusement,159
New Jersey,Middlesex,Religious,496
New Jersey,Monmouth,Real Estate,645
New Jersey,Monmouth,Amusement,305
New Jersey,Monmouth,Religious,467
New Jersey,Morris,Real Estate,618
New Jersey,Morris,Amusement,212
New Jersey,Morris,Religious,460
New Jersey,Ocean,Real Estate,877
New Jersey,Ocean,Amusement,208
New Jersey,Ocean,Religious,533
New Jersey,Passaic,Real Estate,365
New Jersey,Passaic,Amusement,98
New Jersey,Passaic,Religious,371
New Jersey,Salem,Real Estate,33
New Jersey,Salem,Amusement,12
New Jersey,Salem,Religious,70
New Jersey,Somerset,Real Estate,313
New Jersey,Somerset,Amusement,121
New Jersey,Somerset,Religious,272
New Jersey,Sussex,Real Estate,69
New Jersey,Sussex,Amusement,43
New Jersey,Sussex,Religious,122
New Jersey,Union,Real Estate,503
New Jersey,Union,Amusement,133
New Jersey,Union,Religious,415
New Jersey,Warren,Real Estate,42
New Jersey,Warren,Amusement,26
New Jersey,Warren,Religious,90
New Mexico,Bernalillo,Real Estate,895
New Mexico,Bernalillo,Amusement,151
New Mexico,Bernalillo,Religious,591
New Mexico,Chaves,Real Estate,45
New Mexico,Chaves,Amusement,8
New Mexico,Chaves,Religious,63
New Mexico,Cibola,Real Estate,5
New Mexico,Cibola,Amusement,3
New Mexico,Cibola,Religious,15
New Mexico,Colfax,Real Estate,16
New Mexico,Colfax,Amusement,3
New Mexico,Colfax,Religious,24
New Mexico,Curry,Real Estate,50
New Mexico,Curry,Amusement,11
New Mexico,Curry,Religious,49
New Mexico,Dona Ana,Real Estate,187
New Mexico,Dona Ana,Amusement,27
New Mexico,Dona Ana,Religious,139
New Mexico,Eddy,Real Estate,44
New Mexico,Eddy,Amusement,12
New Mexico,Eddy,Religious,64
New Mexico,Grant,Real Estate,24
New Mexico,Grant,Amusement,3
New Mexico,Grant,Religious,39
New Mexico,Lea,Real Estate,38
New Mexico,Lea,Amusement,8
New Mexico,Lea,Religious,71
New Mexico,Lincoln,Real Estate,43
New Mexico,Lincoln,Amusement,18
New Mexico,Lincoln,Religious,42
New Mexico,Los Alamos,Real Estate,17
New Mexico,Los Alamos,Amusement,6
New Mexico,Los Alamos,Religious,35
New Mexico,Luna,Real Estate,17
New Mexico,Luna,Amusement,3
New Mexico,Luna,Religious,20
New Mexico,McKinley,Real Estate,30
New Mexico,McKinley,Amusement,5
New Mexico,McKinley,Religious,38
New Mexico,Otero,Real Estate,41
New Mexico,Otero,Amusement,6
New Mexico,Otero,Religious,63
New Mexico,Quay,Real Estate,7
New Mexico,Quay,Amusement,4
New Mexico,Quay,Religious,13
New Mexico,Rio Arriba,Real Estate,19
New Mexico,Rio Arriba,Amusement,11
New Mexico,Rio Arriba,Religious,33
New Mexico,Sandoval,Real Estate,101
New Mexico,Sandoval,Amusement,16
New Mexico,Sandoval,Religious,67
New Mexico,San Juan,Real Estate,88
New Mexico,San Juan,Amusement,25
New Mexico,San Juan,Religious,84
New Mexico,Santa Fe,Real Estate,257
New Mexico,Santa Fe,Amusement,42
New Mexico,Santa Fe,Religious,226
New Mexico,Sierra,Real Estate,7
New Mexico,Sierra,Amusement,5
New Mexico,Sierra,Religious,13
New Mexico,Taos,Real Estate,50
New Mexico,Taos,Amusement,16
New Mexico,Taos,Religious,52
New Mexico,Valencia,Real Estate,43
New Mexico,Valencia,Amusement,8
New Mexico,Valencia,Religious,44
New York,Albany,Real Estate,358
New York,Albany,Amusement,116
New York,Albany,Religious,489
New York,Allegany,Real Estate,11
New York,Allegany,Amusement,7
New York,Allegany,Religious,77
New York,Bronx,Real Estate,2088
New York,Bronx,Amusement,100
New York,Bronx,Religious,597
New York,Broome,Real Estate,109
New York,Broome,Amusement,50
New York,Broome,Religious,197
New York,Cattaraugus,Real Estate,38
New York,Cattaraugus,Amusement,17
New York,Cattaraugus,Religious,108
New York,Cayuga,Real Estate,31
New York,Cayuga,Amusement,32
New York,Cayuga,Religious,64
New York,Chautauqua,Real Estate,68
New York,Chautauqua,Amusement,42
New York,Chautauqua,Religious,212
New York,Chemung,Real Estate,49
New York,Chemung,Amusement,26
New York,Chemung,Religious,86
New York,Chenango,Real Estate,21
New York,Chenango,Amusement,13
New York,Chenango,Religious,47
New York,Clinton,Real Estate,63
New York,Clinton,Amusement,15
New York,Clinton,Religious,58
New York,Columbia,Real Estate,44
New York,Columbia,Amusement,22
New York,Columbia,Religious,67
New York,Cortland,Real Estate,30
New York,Cortland,Amusement,20
New York,Cortland,Religious,44
New York,Delaware,Real Estate,38
New York,Delaware,Amusement,15
New York,Delaware,Religious,66
New York,Dutchess,Real Estate,302
New York,Dutchess,Amusement,85
New York,Dutchess,Religious,234
New York,Erie,Real Estate,784
New York,Erie,Amusement,291
New York,Erie,Religious,862
New York,Essex,Real Estate,40
New York,Essex,Amusement,27
New York,Essex,Religious,64
New York,Franklin,Real Estate,30
New York,Franklin,Amusement,17
New York,Franklin,Religious,50
New York,Fulton,Real Estate,25
New York,Fulton,Amusement,23
New York,Fulton,Religious,50
New York,Genesee,Real Estate,25
New York,Genesee,Amusement,23
New York,Genesee,Religious,62
New York,Greene,Real Estate,40
New York,Greene,Amusement,24
New York,Greene,Religious,48
New York,Hamilton,Real Estate,6
New York,Hamilton,Amusement,13
New York,Hamilton,Religious,12
New York,Herkimer,Real Estate,32
New York,Herkimer,Amusement,25
New York,Herkimer,Religious,60
New York,Jefferson,Real Estate,109
New York,Jefferson,Amusement,49
New York,Jefferson,Religious,120
New York,Kings,Real Estate,4648
New York,Kings,Amusement,322
New York,Kings,Religious,1991
New York,Lewis,Real Estate,11
New York,Lewis,Amusement,11
New York,Lewis,Religious,36
New York,Livingston,Real Estate,29
New York,Livingston,Amusement,18
New York,Livingston,Religious,66
New York,Madison,Real Estate,36
New York,Madison,Amusement,22
New York,Madison,Religious,59
New York,Monroe,Real Estate,796
New York,Monroe,Amusement,219
New York,Monroe,Religious,625
New York,Montgomery,Real Estate,12
New York,Montgomery,Amusement,10
New York,Montgomery,Religious,42
New York,Nassau,Real Estate,2590
New York,Nassau,Amusement,473
New York,Nassau,Religious,1240
New York,New York,Real Estate,8969
New York,New York,Amusement,659
New York,New York,Religious,5486
New York,Niagara,Real Estate,130
New York,Niagara,Amusement,57
New York,Niagara,Religious,188
New York,Oneida,Real Estate,112
New York,Oneida,Amusement,78
New York,Oneida,Religious,216
New York,Onondaga,Real Estate,441
New York,Onondaga,Amusement,168
New York,Onondaga,Religious,456
New York,Ontario,Real Estate,95
New York,Ontario,Amusement,46
New York,Ontario,Religious,97
New York,Orange,Real Estate,358
New York,Orange,Amusement,95
New York,Orange,Religious,279
New York,Orleans,Real Estate,14
New York,Orleans,Amusement,12
New York,Orleans,Religious,48
New York,Oswego,Real Estate,73
New York,Oswego,Amusement,40
New York,Oswego,Religious,93
New York,Otsego,Real Estate,36
New York,Otsego,Amusement,22
New York,Otsego,Religious,80
New York,Putnam,Real Estate,91
New York,Putnam,Amusement,46
New York,Putnam,Religious,73
New York,Queens,Real Estate,2890
New York,Queens,Amusement,242
New York,Queens,Religious,1696
New York,Rensselaer,Real Estate,84
New York,Rensselaer,Amusement,28
New York,Rensselaer,Religious,138
New York,Richmond,Real Estate,319
New York,Richmond,Amusement,78
New York,Richmond,Religious,215
New York,Rockland,Real Estate,617
New York,Rockland,Amusement,92
New York,Rockland,Religious,382
New York,St. Lawrence,Real Estate,44
New York,St. Lawrence,Amusement,15
New York,St. Lawrence,Religious,106
New York,Saratoga,Real Estate,229
New York,Saratoga,Amusement,85
New York,Saratoga,Religious,139
New York,Schenectady,Real Estate,96
New York,Schenectady,Amusement,38
New York,Schenectady,Religious,106
New York,Schoharie,Real Estate,12
New York,Schoharie,Amusement,4
New York,Schoharie,Religious,24
New York,Schuyler,Real Estate,6
New York,Schuyler,Amusement,6
New York,Schuyler,Religious,20
New York,Seneca,Real Estate,17
New York,Seneca,Amusement,9
New York,Seneca,Religious,36
New York,Steuben,Real Estate,41
New York,Steuben,Amusement,21
New York,Steuben,Religious,104
New York,Suffolk,Real Estate,1708
New York,Suffolk,Amusement,590
New York,Suffolk,Religious,925
New York,Sullivan,Real Estate,109
New York,Sullivan,Amusement,27
New York,Sullivan,Religious,124
New York,Tioga,Real Estate,7
New York,Tioga,Amusement,13
New York,Tioga,Religious,52
New York,Tompkins,Real Estate,116
New York,Tompkins,Amusement,34
New York,Tompkins,Religious,122
New York,Ulster,Real Estate,166
New York,Ulster,Amusement,62
New York,Ulster,Religious,175
New York,Warren,Real Estate,58
New York,Warren,Amusement,70
New York,Warren,Religious,81
New York,Washington,Real Estate,22
New York,Washington,Amusement,17
New York,Washington,Religious,56
New York,Wayne,Real Estate,51
New York,Wayne,Amusement,34
New York,Wayne,Religious,79
New York,Westchester,Real Estate,1943
New York,Westchester,Amusement,388
New York,Westchester,Religious,1124
New York,Wyoming,Real Estate,12
New York,Wyoming,Amusement,14
New York,Wyoming,Religious,54
New York,Yates,Real Estate,25
New York,Yates,Amusement,7
New York,Yates,Religious,38
North Carolina,Alamance,Real Estate,144
North Carolina,Alamance,Amusement,41
North Carolina,Alamance,Religious,165
North Carolina,Alexander,Real Estate,13
North Carolina,Alexander,Amusement,10
North Carolina,Alexander,Religious,55
North Carolina,Alleghany,Real Estate,10
North Carolina,Alleghany,Amusement,5
North Carolina,Alleghany,Religious,13
North Carolina,Ashe,Real Estate,28
North Carolina,Ashe,Amusement,4
North Carolina,Ashe,Religious,31
North Carolina,Avery,Real Estate,42
North Carolina,Avery,Amusement,18
North Carolina,Avery,Religious,36
North Carolina,Beaufort,Real Estate,37
North Carolina,Beaufort,Amusement,19
North Carolina,Beaufort,Religious,57
North Carolina,Bertie,Real Estate,3
North Carolina,Bertie,Amusement,4
North Carolina,Bertie,Religious,47
North Carolina,Bladen,Real Estate,20
North Carolina,Bladen,Amusement,5
North Carolina,Bladen,Religious,49
North Carolina,Brunswick,Real Estate,185
North Carolina,Brunswick,Amusement,56
North Carolina,Brunswick,Religious,101
North Carolina,Buncombe,Real Estate,636
North Carolina,Buncombe,Amusement,94
North Carolina,Buncombe,Religious,369
North Carolina,Burke,Real Estate,54
North Carolina,Burke,Amusement,9
North Carolina,Burke,Religious,134
North Carolina,Cabarrus,Real Estate,261
North Carolina,Cabarrus,Amusement,56
North Carolina,Cabarrus,Religious,195
North Carolina,Caldwell,Real Estate,48
North Carolina,Caldwell,Amusement,17
North Carolina,Caldwell,Religious,100
North Carolina,Carteret,Real Estate,117
North Carolina,Carteret,Amusement,45
North Carolina,Carteret,Religious,94
North Carolina,Catawba,Real Estate,191
North Carolina,Catawba,Amusement,34
North Carolina,Catawba,Religious,219
North Carolina,Chatham,Real Estate,71
North Carolina,Chatham,Amusement,17
North Carolina,Chatham,Religious,75
North Carolina,Cherokee,Real Estate,33
North Carolina,Cherokee,Amusement,4
North Carolina,Cherokee,Religious,32
North Carolina,Clay,Real Estate,9
North Carolina,Clay,Amusement,3
North Carolina,Clay,Religious,19
North Carolina,Cleveland,Real Estate,89
North Carolina,Cleveland,Amusement,17
North Carolina,Cleveland,Religious,175
North Carolina,Columbus,Real Estate,25
North Carolina,Columbus,Amusement,10
North Carolina,Columbus,Religious,51
North Carolina,Craven,Real Estate,111
North Carolina,Craven,Amusement,31
North Carolina,Craven,Religious,123
North Carolina,Cumberland,Real Estate,315
North Carolina,Cumberland,Amusement,54
North Carolina,Cumberland,Religious,289
North Carolina,Currituck,Real Estate,36
North Carolina,Currituck,Amusement,15
North Carolina,Currituck,Religious,35
North Carolina,Dare,Real Estate,142
North Carolina,Dare,Amusement,46
North Carolina,Dare,Religious,72
North Carolina,Davidson,Real Estate,119
North Carolina,Davidson,Amusement,29
North Carolina,Davidson,Religious,159
North Carolina,Davie,Real Estate,32
North Carolina,Davie,Amusement,13
North Carolina,Davie,Religious,49
North Carolina,Duplin,Real Estate,28
North Carolina,Duplin,Amusement,4
North Carolina,Duplin,Religious,58
North Carolina,Durham,Real Estate,408
North Carolina,Durham,Amusement,80
North Carolina,Durham,Religious,387
North Carolina,Edgecombe,Real Estate,28
North Carolina,Edgecombe,Amusement,5
North Carolina,Edgecombe,Religious,62
North Carolina,Forsyth,Real Estate,425
North Carolina,Forsyth,Amusement,103
North Carolina,Forsyth,Religious,403
North Carolina,Franklin,Real Estate,37
North Carolina,Franklin,Amusement,8
North Carolina,Franklin,Religious,60
North Carolina,Gaston,Real Estate,190
North Carolina,Gaston,Amusement,34
North Carolina,Gaston,Religious,277
North Carolina,Granville,Real Estate,44
North Carolina,Granville,Amusement,7
North Carolina,Granville,Religious,67
North Carolina,Greene,Real Estate,5
North Carolina,Greene,Amusement,3
North Carolina,Greene,Religious,15
North Carolina,Guilford,Real Estate,691
North Carolina,Guilford,Amusement,144
North Carolina,Guilford,Religious,587
North Carolina,Halifax,Real Estate,32
North Carolina,Halifax,Amusement,9
North Carolina,Halifax,Religious,56
North Carolina,Harnett,Real Estate,80
North Carolina,Harnett,Amusement,14
North Carolina,Harnett,Religious,104
North Carolina,Haywood,Real Estate,66
North Carolina,Haywood,Amusement,11
North Carolina,Haywood,Religious,104
North Carolina,Henderson,Real Estate,163
North Carolina,Henderson,Amusement,30
North Carolina,Henderson,Religious,137
North Carolina,Hoke,Real Estate,31
North Carolina,Hoke,Amusement,4
North Carolina,Hoke,Religious,26
North Carolina,Iredell,Real Estate,262
North Carolina,Iredell,Amusement,67
North Carolina,Iredell,Religious,175
North Carolina,Jackson,Real Estate,62
North Carolina,Jackson,Amusement,27
North Carolina,Jackson,Religious,66
North Carolina,Johnston,Real Estate,136
North Carolina,Johnston,Amusement,38
North Carolina,Johnston,Religious,154
North Carolina,Lee,Real Estate,50
North Carolina,Lee,Amusement,17
North Carolina,Lee,Religious,91
North Carolina,Lenoir,Real Estate,35
North Carolina,Lenoir,Amusement,11
North Carolina,Lenoir,Religious,73
North Carolina,Lincoln,Real Estate,97
North Carolina,Lincoln,Amusement,17
North Carolina,Lincoln,Religious,97
North Carolina,McDowell,Real Estate,28
North Carolina,McDowell,Amusement,11
North Carolina,McDowell,Religious,69
North Carolina,Macon,Real Estate,80
North Carolina,Macon,Amusement,16
North Carolina,Macon,Religious,73
North Carolina,Madison,Real Estate,21
North Carolina,Madison,Amusement,7
North Carolina,Madison,Religious,26
North Carolina,Mecklenburg,Real Estate,2536
North Carolina,Mecklenburg,Amusement,393
North Carolina,Mecklenburg,Religious,922
North Carolina,Mitchell,Real Estate,11
North Carolina,Mitchell,Amusement,3
North Carolina,Mitchell,Religious,36
North Carolina,Montgomery,Real Estate,16
North Carolina,Montgomery,Amusement,4
North Carolina,Montgomery,Religious,33
North Carolina,Moore,Real Estate,118
North Carolina,Moore,Amusement,40
North Carolina,Moore,Religious,117
North Carolina,Nash,Real Estate,71
North Carolina,Nash,Amusement,20
North Carolina,Nash,Religious,114
North Carolina,New Hanover,Real Estate,580
